hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,reservation_status
Resort Hotel,FALSE,109,2016,January,1,1,0,1,2,2,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,H,H,0,No Deposit,FALSE,Transient-Party,116.1,Check-Out
Resort Hotel,TRUE,2,2016,January,1,1,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,89,No-Show
Resort Hotel,FALSE,88,2016,January,1,1,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,73.46,Check-Out
Resort Hotel,TRUE,20,2016,January,1,1,0,2,2,2,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,G,G,0,No Deposit,FALSE,Transient,119,Canceled
Resort Hotel,TRUE,76,2016,January,1,1,1,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,57.9,Canceled
Resort Hotel,FALSE,88,2016,January,1,1,0,2,2,1,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,90.17,Check-Out
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,TRUE,113,2016,January,1,2,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,72,Canceled
Resort Hotel,FALSE,110,2016,January,1,2,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,E,0,No Deposit,FALSE,Transient,46.93,Check-Out
Resort Hotel,TRUE,103,2016,January,2,3,2,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36.45,Canceled
Resort Hotel,TRUE,22,2016,January,2,3,2,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,96,Canceled
Resort Hotel,TRUE,0,2016,January,2,4,1,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,32.3,Canceled
Resort Hotel,TRUE,3,2016,January,2,4,1,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,52.8,Canceled
Resort Hotel,TRUE,5,2016,January,2,4,1,3,2,0,FALSE,Groups,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,68,Canceled
Resort Hotel,TRUE,5,2016,January,2,4,1,3,1,0,FALSE,Groups,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,61,Canceled
Resort Hotel,TRUE,5,2016,January,2,4,1,3,2,0,FALSE,Groups,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,68,Canceled
Resort Hotel,TRUE,5,2016,January,2,4,1,3,2,0,FALSE,Groups,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,68,Canceled
Resort Hotel,TRUE,5,2016,January,2,4,1,3,2,0,FALSE,Groups,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,68,Canceled
Resort Hotel,TRUE,20,2016,January,2,4,1,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,54.4,Canceled
Resort Hotel,TRUE,62,2016,January,2,4,1,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,61.2,Canceled
Resort Hotel,TRUE,189,2016,January,2,5,0,5,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,25.11,Canceled
Resort Hotel,TRUE,132,2016,January,2,5,0,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,29.16,Canceled
Resort Hotel,TRUE,13,2016,January,2,5,8,20,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,65,Canceled
Resort Hotel,FALSE,86,2016,January,2,6,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,79.5,Check-Out
Resort Hotel,FALSE,187,2016,January,2,6,0,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,41.4,Check-Out
Resort Hotel,FALSE,85,2016,January,2,6,0,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,2,No Deposit,FALSE,Transient,47.4,Check-Out
Resort Hotel,TRUE,93,2016,January,2,6,2,6,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,47.6,Canceled
Resort Hotel,TRUE,93,2016,January,2,6,2,6,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,G,G,0,No Deposit,FALSE,Transient,73.1,Canceled
Resort Hotel,TRUE,0,2016,January,2,7,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,48,Canceled
Resort Hotel,TRUE,143,2016,January,2,7,1,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,38.4,Canceled
Resort Hotel,TRUE,223,2016,January,2,7,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,107,Canceled
Resort Hotel,TRUE,117,2016,January,2,7,2,5,1,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,33.08,Canceled
Resort Hotel,TRUE,13,2016,January,2,8,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,48,Canceled
Resort Hotel,TRUE,24,2016,January,2,8,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,1,No Deposit,FALSE,Transient,48,Canceled
Resort Hotel,TRUE,2,2016,January,2,8,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,48,No-Show
Resort Hotel,FALSE,59,2016,January,2,8,0,2,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,29,Check-Out
Resort Hotel,TRUE,6,2016,January,2,8,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,96,Canceled
Resort Hotel,TRUE,11,2016,January,2,8,1,2,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,29,No-Show
Resort Hotel,TRUE,19,2016,January,2,8,1,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,52.8,Canceled
Resort Hotel,TRUE,19,2016,January,2,8,1,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,52.8,Canceled
Resort Hotel,FALSE,74,2016,January,2,8,2,2,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,33.3,Check-Out
Resort Hotel,FALSE,169,2016,January,2,8,2,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,50.4,Check-Out
Resort Hotel,TRUE,200,2016,January,2,8,8,20,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,50.4,Canceled
Resort Hotel,TRUE,1,2016,January,2,9,0,1,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,39,Canceled
Resort Hotel,TRUE,28,2016,January,2,9,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,56,Canceled
Resort Hotel,TRUE,1,2016,January,2,9,0,1,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,39,Canceled
Resort Hotel,TRUE,28,2016,January,2,9,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,56,Canceled
Resort Hotel,TRUE,110,2016,January,2,9,2,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36.45,Canceled
Resort Hotel,TRUE,15,2016,January,2,9,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,48,Canceled
Resort Hotel,TRUE,103,2016,January,2,9,2,6,2,2,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,G,G,0,No Deposit,FALSE,Transient,77.4,Canceled
Resort Hotel,FALSE,87,2016,January,2,9,4,10,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,26.1,Check-Out
Resort Hotel,TRUE,177,2016,January,3,10,2,4,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,25.11,Canceled
Resort Hotel,TRUE,6,2016,January,3,10,2,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,48,Canceled
Resort Hotel,TRUE,8,2016,January,3,12,0,2,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,43,No-Show
Resort Hotel,TRUE,99,2016,January,3,12,2,10,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,41.4,Canceled
Resort Hotel,TRUE,99,2016,January,3,12,2,10,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,41.4,No-Show
Resort Hotel,FALSE,172,2016,January,3,12,8,20,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Contract,25.92,Check-Out
Resort Hotel,TRUE,284,2016,January,3,12,8,20,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,26.1,Canceled
Resort Hotel,TRUE,122,2016,January,3,12,12,30,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,22.11,Canceled
Resort Hotel,FALSE,0,2016,January,3,13,0,0,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,I,0,No Deposit,FALSE,Transient,0,Check-Out
Resort Hotel,TRUE,15,2016,January,3,13,0,4,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,39,Canceled
Resort Hotel,TRUE,15,2016,January,3,13,0,4,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,39,Canceled
Resort Hotel,TRUE,15,2016,January,3,13,0,4,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,39,Canceled
Resort Hotel,FALSE,23,2016,January,3,14,0,1,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,48,Check-Out
Resort Hotel,TRUE,0,2016,January,3,15,0,1,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient-Party,44,Canceled
Resort Hotel,TRUE,34,2016,January,3,15,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,44.8,Canceled
Resort Hotel,TRUE,1,2016,January,3,16,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,59,No-Show
Resort Hotel,TRUE,7,2016,January,3,16,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,57.6,Canceled
Resort Hotel,TRUE,172,2016,January,4,17,3,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,59.4,Canceled
Resort Hotel,TRUE,172,2016,January,4,17,3,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,29.16,Canceled
Resort Hotel,TRUE,12,2016,January,4,18,1,0,1,0,FALSE,Complementary,TA/TO,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,0,Canceled
Resort Hotel,TRUE,31,2016,January,4,18,1,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,44.8,Canceled
Resort Hotel,TRUE,3,2016,January,4,19,0,1,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,39,Canceled
Resort Hotel,TRUE,3,2016,January,4,21,0,1,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,E,0,No Deposit,FALSE,Transient,30,Canceled
Resort Hotel,TRUE,34,2016,January,4,21,0,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,44.8,Canceled
Resort Hotel,TRUE,26,2016,January,4,21,0,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,44.8,Canceled
Resort Hotel,TRUE,3,2016,January,4,22,0,1,1,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient-Party,38,Canceled
Resort Hotel,FALSE,101,2016,January,4,22,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,66.98,Check-Out
Resort Hotel,TRUE,3,2016,January,4,22,0,1,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient-Party,43,Canceled
Resort Hotel,TRUE,3,2016,January,4,22,0,2,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,52.8,Canceled
Resort Hotel,TRUE,13,2016,January,4,22,2,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,44.8,No-Show
Resort Hotel,TRUE,11,2016,January,4,23,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,48,No-Show
Resort Hotel,TRUE,1,2016,January,4,23,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,F,0,No Deposit,FALSE,Transient,96,No-Show
Resort Hotel,TRUE,173,2016,January,5,25,1,0,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,59.4,Canceled
Resort Hotel,TRUE,14,2016,January,5,25,1,2,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,61,Canceled
Resort Hotel,FALSE,160,2016,January,5,25,1,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,36.86,Check-Out
Resort Hotel,FALSE,154,2016,January,5,26,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,35.16,Check-Out
Resort Hotel,TRUE,4,2016,January,5,26,0,1,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,38,Canceled
Resort Hotel,FALSE,214,2016,January,5,26,12,30,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,31.45,Check-Out
Resort Hotel,FALSE,154,2016,January,5,26,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,29.16,Check-Out
Resort Hotel,TRUE,5,2016,January,5,27,0,1,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,39,Canceled
Resort Hotel,TRUE,16,2016,January,5,27,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,48,Canceled
Resort Hotel,TRUE,2,2016,January,5,28,0,1,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,30,Canceled
Resort Hotel,TRUE,80,2016,January,5,28,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,48,Canceled
Resort Hotel,TRUE,33,2016,January,5,28,0,3,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,39,Canceled
Resort Hotel,TRUE,33,2016,January,5,28,0,3,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,39,Canceled
Resort Hotel,TRUE,185,2016,January,5,28,2,3,2,0,TRUE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,32.4,Canceled
Resort Hotel,FALSE,1,2016,January,5,29,0,1,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,G,G,0,No Deposit,FALSE,Transient,75,Check-Out
Resort Hotel,TRUE,48,2016,January,5,29,0,2,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,55,Canceled
Resort Hotel,TRUE,157,2016,January,5,29,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,88.2,Canceled
Resort Hotel,TRUE,15,2016,January,5,30,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,48,Canceled
Resort Hotel,TRUE,22,2016,January,6,31,2,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,52.8,Canceled
Resort Hotel,TRUE,3,2016,February,6,1,1,0,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient-Party,39,Canceled
Resort Hotel,TRUE,3,2016,February,6,1,1,0,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient-Party,39,Canceled
Resort Hotel,FALSE,0,2016,February,6,1,1,0,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,39,Check-Out
Resort Hotel,TRUE,13,2016,February,6,1,1,0,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,E,E,1,No Deposit,FALSE,Transient,67,Canceled
Resort Hotel,TRUE,11,2016,February,6,1,1,3,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,27,Canceled
Resort Hotel,TRUE,28,2016,February,6,1,1,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,46.4,Canceled
Resort Hotel,FALSE,101,2016,February,6,1,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,43.2,Check-Out
Resort Hotel,TRUE,202,2016,February,6,2,0,3,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,1,No Deposit,FALSE,Transient,27.9,Canceled
Resort Hotel,TRUE,133,2016,February,6,2,5,15,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,24.94,Canceled
Resort Hotel,TRUE,4,2016,February,6,3,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,68,Canceled
Resort Hotel,FALSE,116,2016,February,6,3,0,4,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,56.1,Check-Out
Resort Hotel,TRUE,100,2016,February,6,3,0,4,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,56.1,Canceled
Resort Hotel,FALSE,97,2016,February,6,3,0,4,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,50.54,Check-Out
Resort Hotel,TRUE,39,2016,February,6,3,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,55,Canceled
Resort Hotel,TRUE,46,2016,February,6,3,7,19,1,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,30,Canceled
Resort Hotel,TRUE,46,2016,February,6,3,7,19,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,A,1,No Deposit,FALSE,Transient-Party,38,Canceled
Resort Hotel,TRUE,20,2016,February,6,4,0,1,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,39,Canceled
Resort Hotel,TRUE,142,2016,February,6,4,0,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,50.4,Canceled
Resort Hotel,TRUE,17,2016,February,6,4,0,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,54.67,Canceled
Resort Hotel,TRUE,26,2016,February,6,4,1,3,2,1,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,G,G,0,No Deposit,FALSE,Transient,87,Canceled
Resort Hotel,TRUE,83,2016,February,6,4,1,3,2,2,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,G,G,0,No Deposit,FALSE,Transient,98,Canceled
Resort Hotel,TRUE,99,2016,February,6,4,4,8,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,38.88,Canceled
Resort Hotel,TRUE,13,2016,February,6,5,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,53,Canceled
Resort Hotel,TRUE,2,2016,February,6,5,0,2,2,1,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,C,0,No Deposit,FALSE,Transient,36.25,Canceled
Resort Hotel,TRUE,18,2016,February,6,5,1,2,2,1,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,1,No Deposit,FALSE,Transient,69.67,Canceled
